word,color,zgodny,correctANS,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrText.started,instrText.stopped,key_resp.keys,key_resp.rt,key_resp.star
niebieski,red,0,m,,,,,5,0,50,5,,,,,,,,,,,,,150.5040500999894,None,m,0.6321080999914557,150.5040500999894,None,150.00131319998764,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,yellow,1,n,,,,,5,1,51,6,,,,,,,,,,,,,151.6541651999578,None,n,0.5051916000666097,151.6541651999578,None,151.1541005000472,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,green,1,x,,,,,5,2,52,2,,,,,,,,,,,,,152.68762149999384,None,x,0.5680836000246927,152.68762149999384,None,152.18644900002982,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,red,1,m,,,,,5,3,53,0,,,,,,,,,,,,,153.7873305999674,None,m,0.5899346999358386,153.7873305999674,None,153.2862415999407,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,blue,1,z,,,,,5,4,54,4,,,,,,,,,,,,,154.903619299992,None,z,1.1354072000831366,154.903619299992,None,154.4041921000462,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
AAAAAA,red,None,m,,,,,5,5,55,9,,,,,,,,,,,,,156.57010479993187,None,m,0.4720141999423504,156.57010479993187,None,156.06935380003415,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,green,0,x,,,,,5,6,56,1,,,,,,,,,,,,,157.5701930000214,None,x,2.632865099934861,157.5701930000214,None,157.07067459996324,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,red,0,m,,,,,5,7,57,7,,,,,,,,,,,,,160.71949559997302,None,m,1.0187328000320122,160.71949559997302,None,160.22031619993504,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,blue,0,z,,,,,5,8,58,3,,,,,,,,,,,,,162.26975620002486,None,z,1.2357172999763861,162.26975620002486,None,161.76995390001684,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
HHHHHH,yellow,None,n,,,,,5,9,59,8,,,,,,,,,,,,,164.01934540004004,None,n,1.2262911000289023,164.01934540004004,None,163.53603640000802,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,red,0,m,,,,,6,0,60,7,,,,,,,,,,,,,165.76923199999146,None,m,2.670130699989386,165.76923199999146,None,165.26866279996466,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,yellow,1,n,,,,,6,1,61,6,,,,,,,,,,,,,168.95222650002688,None,n,0.6275898999301717,168.95222650002688,None,168.46519939997233,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,green,0,x,,,,,6,2,62,1,,,,,,,,,,,,,170.08521089993883,None,x,1.3148056999780238,170.08521089993883,None,169.59827740001492,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,green,1,x,,,,,6,3,63,2,,,,,,,,,,,,,171.91810060001444,None,x,0.47243770002387464,171.91810060001444,None,171.41801799996756,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
HHHHHH,yellow,None,n,,,,,6,4,64,8,,,,,,,,,,,,,172.9180165999569,None,n,1.365630199899897,172.9180165999569,None,172.41663280001376,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
AAAAAA,red,None,m,,,,,6,5,65,9,,,,,,,,,,,,,174.80130659998395,None,n,2.377075199969113,174.80130659998395,None,174.30104009993374,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,blue,1,z,,,,,6,6,66,4,,,,,,,,,,,,,177.70087599998806,None,z,1.054609899991192,177.70087599998806,None,177.20258849998936,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,blue,0,z,,,,,6,7,67,3,,,,,,,,,,,,,179.26758550002705,None,z,1.5670771999284625,179.26758550002705,None,178.78352870000526,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,red,1,m,,,,,6,8,68,0,,,,,,,,,,,,,181.36741429998074,None,m,0.5302274000132456,181.36741429998074,None,180.86835220002104,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,red,0,m,,,,,6,9,69,5,,,,,,,,,,,,,182.4166666000383,None,m,1.1971715999534354,182.4166666000383,None,181.9171187999891,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,green,1,x,,,,,7,0,70,2,,,,,,,,,,,,,184.13326050003525,None,x,0.8413679000223055,184.13326050003525,None,183.63324889994692,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,red,1,m,,,,,7,1,71,0,,,,,,,,,,,,,185.48343509994447,None,m,0.45997309999074787,185.48343509994447,None,185.00019839999732,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,red,0,m,,,,,7,2,72,7,,,,,,,,,,,,,186.46640010003466,None,m,0.809331800090149,186.46640010003466,None,185.9646799999755,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,blue,1,z,,,,,7,3,73,4,,,,,,,,,,,,,187.79962019994855,None,z,1.8697349999565631,187.79962019994855,None,187.2998350999551,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,red,0,m,,,,,7,4,74,5,,,,,,,,,,,,,190.18258369993418,None,m,0.7534457999281585,190.18258369993418,None,189.6994171999395,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,blue,0,z,,,,,7,5,75,3,,,,,,,,,,,,,191.46605129993986,None,z,0.6319601000286639,191.46605129993986,None,190.96462760004215,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,yellow,1,n,,,,,7,6,76,6,,,,,,,,,,,,,192.61558500002138,None,n,0.521679800003767,192.61558500002138,None,192.11569659993984,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
HHHHHH,yellow,None,n,,,,,7,7,77,8,,,,,,,,,,,,,193.6486864000326,None,n,0.6453124999534339,193.6486864000326,None,193.16343519999646,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
AAAAAA,red,None,m,,,,,7,8,78,9,,,,,,,,,,,,,194.79872550000437,None,m,1.1720448000123724,194.79872550000437,None,194.31176369998138,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
